T_max,T_min,t_p,t_start,t_ramp,setback,const_temp,sim_id,file_name
29.5,24,-0.25,5.73333333333333,0.25,True,-1,369,./2004/main_369.idf
-1,-1,-1,-1,-1,False,23.5,370,./2004/main_370.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,371,./2004/main_371.idf
29.5,24,0,5.98333333333333,0.25,True,-1,372,./2004/main_372.idf
-1,-1,-1,-1,-1,False,25.5,373,./2004/main_373.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,374,./2004/main_374.idf
-1,-1,-1,-1,-1,False,23,375,./2004/main_375.idf
29.5,24,0,5.98333333333333,0,True,-1,376,./2004/main_376.idf
-1,-1,-1,-1,-1,False,25.5,377,./2004/main_377.idf
-1,-1,-1,-1,-1,False,23.5,378,./2004/main_378.idf
29,24,-0.25,5.73333333333333,0.5,True,-1,379,./2004/main_379.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,380,./2004/main_380.idf
29.5,23.5,0,5.98333333333333,0,True,-1,381,./2004/main_381.idf
29,23.5,-0.5,5.48333333333333,0,True,-1,382,./2004/main_382.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,383,./2004/main_383.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,384,./2004/main_384.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,385,./2004/main_385.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,386,./2004/main_386.idf
-1,-1,-1,-1,-1,False,23.5,387,./2004/main_387.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,388,./2004/main_388.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,389,./2004/main_389.idf
29.5,24,0,5.98333333333333,0.75,True,-1,390,./2004/main_390.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,391,./2004/main_391.idf
-1,-1,-1,-1,-1,False,26.5,392,./2004/main_392.idf
29.5,24,-1.5,4.48333333333333,0.5,True,-1,393,./2004/main_393.idf
-1,-1,-1,-1,-1,False,24,394,./2004/main_394.idf
29.5,24,-1.25,4.73333333333333,0.75,True,-1,395,./2004/main_395.idf
-1,-1,-1,-1,-1,False,25,396,./2004/main_396.idf
29.5,24,-1,4.98333333333333,0,True,-1,397,./2004/main_397.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,398,./2004/main_398.idf
29,24,-0.25,5.73333333333333,0,True,-1,399,./2004/main_399.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,400,./2004/main_400.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,401,./2004/main_401.idf
-1,-1,-1,-1,-1,False,24,402,./2004/main_402.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,403,./2004/main_403.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,404,./2004/main_404.idf
29.5,23.5,-3.25,2.73333333333333,0.25,True,-1,405,./2004/main_405.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,406,./2004/main_406.idf
-1,-1,-1,-1,-1,False,25.5,407,./2004/main_407.idf
-1,-1,-1,-1,-1,False,27,408,./2004/main_408.idf
29,24,-1.5,4.48333333333333,0,True,-1,409,./2004/main_409.idf
-1,-1,-1,-1,-1,False,24,410,./2004/main_410.idf
-1,-1,-1,-1,-1,False,22,411,./2004/main_411.idf
30,24,-0.25,5.73333333333333,1.25,True,-1,412,./2004/main_412.idf
29,24.5,-1,4.98333333333333,0,True,-1,413,./2004/main_413.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,414,./2004/main_414.idf
30,24,-1,4.98333333333333,0.25,True,-1,415,./2004/main_415.idf
-1,-1,-1,-1,-1,False,25.5,416,./2004/main_416.idf
-1,-1,-1,-1,-1,False,26,417,./2004/main_417.idf
29.5,24,0,5.98333333333333,0.25,True,-1,418,./2004/main_418.idf
29.5,24,-2.25,3.73333333333333,0,True,-1,419,./2004/main_419.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,420,./2004/main_420.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,421,./2004/main_421.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,422,./2004/main_422.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,423,./2004/main_423.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,424,./2004/main_424.idf
29.5,24,0,5.98333333333333,0.25,True,-1,425,./2004/main_425.idf
-1,-1,-1,-1,-1,False,22,426,./2004/main_426.idf
29.5,23.5,0,5.98333333333333,0,True,-1,427,./2004/main_427.idf
29.5,24.5,-3.75,2.23333333333333,0.25,True,-1,428,./2004/main_428.idf
-1,-1,-1,-1,-1,False,25,429,./2004/main_429.idf
-1,-1,-1,-1,-1,False,26,430,./2004/main_430.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,431,./2004/main_431.idf
29.5,24,-0.75,5.23333333333333,0.75,True,-1,432,./2004/main_432.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,433,./2004/main_433.idf
29,24,-0.25,5.73333333333333,0,True,-1,434,./2004/main_434.idf
29.5,24,-1,4.98333333333333,0,True,-1,435,./2004/main_435.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,436,./2004/main_436.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,437,./2004/main_437.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,438,./2004/main_438.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,439,./2004/main_439.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,440,./2004/main_440.idf
29.5,23.5,0,5.98333333333333,0,True,-1,441,./2004/main_441.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,442,./2004/main_442.idf
30,24,-0.25,5.73333333333333,0,True,-1,443,./2004/main_443.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,444,./2004/main_444.idf
-1,-1,-1,-1,-1,False,26,445,./2004/main_445.idf
29.5,23.5,0,5.98333333333333,0,True,-1,446,./2004/main_446.idf
29.5,24.5,-0.25,5.73333333333333,0.25,True,-1,447,./2004/main_447.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,448,./2004/main_448.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,449,./2004/main_449.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,450,./2004/main_450.idf
29.5,23.5,-0.25,5.73333333333333,0.5,True,-1,451,./2004/main_451.idf
29.5,24,0,5.98333333333333,0,True,-1,452,./2004/main_452.idf
29.5,24,0,5.98333333333333,0,True,-1,453,./2004/main_453.idf
29.5,24,0,5.98333333333333,0.25,True,-1,454,./2004/main_454.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,455,./2004/main_455.idf
29.5,23.5,0,5.98333333333333,0,True,-1,456,./2004/main_456.idf
29.5,24,-1.5,4.48333333333333,0.25,True,-1,457,./2004/main_457.idf
-1,-1,-1,-1,-1,False,24,458,./2004/main_458.idf
-1,-1,-1,-1,-1,False,23.5,459,./2004/main_459.idf
-1,-1,-1,-1,-1,False,24.5,460,./2004/main_460.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,461,./2004/main_461.idf
29,23.5,0,5.98333333333333,1.5,True,-1,462,./2004/main_462.idf
29.5,24,-1.25,4.73333333333333,1,True,-1,463,./2004/main_463.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,464,./2004/main_464.idf
29.5,24,0,5.98333333333333,1,True,-1,465,./2004/main_465.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,466,./2004/main_466.idf
29.5,23.5,-4.25,1.73333333333333,0,True,-1,467,./2004/main_467.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,468,./2004/main_468.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,469,./2004/main_469.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,470,./2004/main_470.idf
29.5,24,-2,3.98333333333333,1.25,True,-1,471,./2004/main_471.idf
-1,-1,-1,-1,-1,False,23.5,472,./2004/main_472.idf
29.5,24,-4.5,1.48333333333333,0.5,True,-1,473,./2004/main_473.idf
29.5,24,-1.75,4.23333333333333,0.25,True,-1,474,./2004/main_474.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,475,./2004/main_475.idf
29,24,-0.75,5.23333333333333,0,True,-1,476,./2004/main_476.idf
-1,-1,-1,-1,-1,False,22.5,477,./2004/main_477.idf
-1,-1,-1,-1,-1,False,22.5,478,./2004/main_478.idf
29.5,23.5,-2.25,3.73333333333333,0,True,-1,479,./2004/main_479.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,480,./2004/main_480.idf
29.5,24,-3,2.98333333333333,1.25,True,-1,481,./2004/main_481.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,482,./2004/main_482.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,483,./2004/main_483.idf
29.5,24,0,5.98333333333333,0,True,-1,484,./2004/main_484.idf
-1,-1,-1,-1,-1,False,23.5,485,./2004/main_485.idf
-1,-1,-1,-1,-1,False,24.5,486,./2004/main_486.idf
29.5,23.5,-2.25,3.73333333333333,0,True,-1,487,./2004/main_487.idf
-1,-1,-1,-1,-1,False,23,488,./2004/main_488.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,489,./2004/main_489.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,490,./2004/main_490.idf
29.5,24,-0.5,5.48333333333333,1,True,-1,491,./2004/main_491.idf
29.5,24.5,-0.5,5.48333333333333,0.25,True,-1,492,./2004/main_492.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,493,./2004/main_493.idf
29.5,23.5,-0.75,5.23333333333333,0.75,True,-1,494,./2004/main_494.idf
29.5,24,0,5.98333333333333,2.5,True,-1,495,./2004/main_495.idf
29.5,24,-5,0.983333333333333,0,True,-1,496,./2004/main_496.idf
29.5,23.5,-0.5,5.48333333333333,0.5,True,-1,497,./2004/main_497.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,498,./2004/main_498.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,499,./2004/main_499.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,500,./2004/main_500.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,501,./2004/main_501.idf
-1,-1,-1,-1,-1,False,23.5,502,./2004/main_502.idf
29,24,-1.75,4.23333333333333,0,True,-1,503,./2004/main_503.idf
-1,-1,-1,-1,-1,False,25,504,./2004/main_504.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,505,./2004/main_505.idf
29,24,-1.5,4.48333333333333,0.25,True,-1,506,./2004/main_506.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,507,./2004/main_507.idf
30,23.5,-0.5,5.48333333333333,0.75,True,-1,508,./2004/main_508.idf
29.5,24,0,5.98333333333333,0,True,-1,509,./2004/main_509.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,510,./2004/main_510.idf
29,23.5,-0.5,5.48333333333333,0.25,True,-1,511,./2004/main_511.idf
29.5,23.5,-0.25,5.73333333333333,0.75,True,-1,512,./2004/main_512.idf
29,24,-2.25,3.73333333333333,0.5,True,-1,513,./2004/main_513.idf
29,24,-0.5,5.48333333333333,0,True,-1,514,./2004/main_514.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,515,./2004/main_515.idf
29.5,24,0,5.98333333333333,0.5,True,-1,516,./2004/main_516.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,517,./2004/main_517.idf
29,24,-0.5,5.48333333333333,0.75,True,-1,518,./2004/main_518.idf
29,23.5,-3.25,2.73333333333333,0.75,True,-1,519,./2004/main_519.idf
29.5,24,-2.5,3.48333333333333,0.25,True,-1,520,./2004/main_520.idf
-1,-1,-1,-1,-1,False,25,521,./2004/main_521.idf
29,24,-2.75,3.23333333333333,0.75,True,-1,522,./2004/main_522.idf
29.5,24.5,-1.75,4.23333333333333,0.25,True,-1,523,./2004/main_523.idf
29.5,23.5,-2.5,3.48333333333333,0,True,-1,524,./2004/main_524.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,525,./2004/main_525.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,526,./2004/main_526.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,527,./2004/main_527.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,528,./2004/main_528.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,529,./2004/main_529.idf
29.5,24,0,5.98333333333333,0,True,-1,530,./2004/main_530.idf
29.5,23.5,-0.25,5.73333333333333,0.75,True,-1,531,./2004/main_531.idf
-1,-1,-1,-1,-1,False,23.5,532,./2004/main_532.idf
-1,-1,-1,-1,-1,False,23.5,533,./2004/main_533.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,534,./2004/main_534.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,535,./2004/main_535.idf
29.5,24,-2.25,3.73333333333333,0.5,True,-1,536,./2004/main_536.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,537,./2004/main_537.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,538,./2004/main_538.idf
-1,-1,-1,-1,-1,False,25,539,./2004/main_539.idf
29.5,23.5,-0.75,5.23333333333333,0,True,-1,540,./2004/main_540.idf
29.5,24,-1,4.98333333333333,0.75,True,-1,541,./2004/main_541.idf
-1,-1,-1,-1,-1,False,24,542,./2004/main_542.idf
29.5,24.5,-2,3.98333333333333,0,True,-1,543,./2004/main_543.idf
29.5,24,0,5.98333333333333,0.75,True,-1,544,./2004/main_544.idf
29.5,24,-0.75,5.23333333333333,0.5,True,-1,545,./2004/main_545.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,546,./2004/main_546.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,547,./2004/main_547.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,548,./2004/main_548.idf
29.5,23.5,-0.5,5.48333333333333,1.5,True,-1,549,./2004/main_549.idf
29.5,24,-1,4.98333333333333,0.5,True,-1,550,./2004/main_550.idf
-1,-1,-1,-1,-1,False,25.5,551,./2004/main_551.idf
-1,-1,-1,-1,-1,False,24,552,./2004/main_552.idf
29.5,24,-0.5,5.48333333333333,0.5,True,-1,553,./2004/main_553.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,554,./2004/main_554.idf
29,24.5,-0.5,5.48333333333333,0,True,-1,555,./2004/main_555.idf
-1,-1,-1,-1,-1,False,25,556,./2004/main_556.idf
-1,-1,-1,-1,-1,False,24.5,557,./2004/main_557.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,558,./2004/main_558.idf
-1,-1,-1,-1,-1,False,23,559,./2004/main_559.idf
29.5,24,-0.5,5.48333333333333,0.75,True,-1,560,./2004/main_560.idf
29.5,24,-1.25,4.73333333333333,0.5,True,-1,561,./2004/main_561.idf
-1,-1,-1,-1,-1,False,24.5,562,./2004/main_562.idf
-1,-1,-1,-1,-1,False,24.5,563,./2004/main_563.idf
-1,-1,-1,-1,-1,False,24,564,./2004/main_564.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,565,./2004/main_565.idf
29.5,23.5,0,5.98333333333333,0.25,True,-1,566,./2004/main_566.idf
-1,-1,-1,-1,-1,False,23,567,./2004/main_567.idf
29.5,24,-4,1.98333333333333,0.5,True,-1,568,./2004/main_568.idf
-1,-1,-1,-1,-1,False,27,569,./2004/main_569.idf
29.5,23.5,-2.25,3.73333333333333,0.25,True,-1,570,./2004/main_570.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,571,./2004/main_571.idf
29,24,0,5.98333333333333,0,True,-1,572,./2004/main_572.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,573,./2004/main_573.idf
-1,-1,-1,-1,-1,False,24,574,./2004/main_574.idf
-1,-1,-1,-1,-1,False,25,575,./2004/main_575.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,576,./2004/main_576.idf
29,24,-0.5,5.48333333333333,0.25,True,-1,577,./2004/main_577.idf
-1,-1,-1,-1,-1,False,24,578,./2004/main_578.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,579,./2004/main_579.idf
30,24,0,5.98333333333333,0,True,-1,580,./2004/main_580.idf
29,24,-0.75,5.23333333333333,0,True,-1,581,./2004/main_581.idf
-1,-1,-1,-1,-1,False,22.5,582,./2004/main_582.idf
-1,-1,-1,-1,-1,False,23.5,583,./2004/main_583.idf
-1,-1,-1,-1,-1,False,25.5,584,./2004/main_584.idf
29.5,24,-0.25,5.73333333333333,0.75,True,-1,585,./2004/main_585.idf
29,24,-2.75,3.23333333333333,0.25,True,-1,586,./2004/main_586.idf
29,24,0,5.98333333333333,0,True,-1,587,./2004/main_587.idf
29,24,-0.5,5.48333333333333,0,True,-1,588,./2004/main_588.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,589,./2004/main_589.idf
29,24,-4.5,1.48333333333333,0,True,-1,590,./2004/main_590.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,591,./2004/main_591.idf
29.5,24,-4,1.98333333333333,0,True,-1,592,./2004/main_592.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,593,./2004/main_593.idf
-1,-1,-1,-1,-1,False,25.5,594,./2004/main_594.idf
29.5,23.5,-1.25,4.73333333333333,0,True,-1,595,./2004/main_595.idf
29.5,23.5,-0.5,5.48333333333333,0.25,True,-1,596,./2004/main_596.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,597,./2004/main_597.idf
29.5,23.5,-0.5,5.48333333333333,0.5,True,-1,598,./2004/main_598.idf
-1,-1,-1,-1,-1,False,24,599,./2004/main_599.idf
29.5,24,-3.25,2.73333333333333,0.75,True,-1,600,./2004/main_600.idf
29.5,23.5,-0.25,5.73333333333333,0.25,True,-1,601,./2004/main_601.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,602,./2004/main_602.idf
-1,-1,-1,-1,-1,False,23,603,./2004/main_603.idf
29,24,-0.5,5.48333333333333,0.25,True,-1,604,./2004/main_604.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,605,./2004/main_605.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,606,./2004/main_606.idf
29,23.5,-0.5,5.48333333333333,0,True,-1,607,./2004/main_607.idf
-1,-1,-1,-1,-1,False,24,608,./2004/main_608.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,609,./2004/main_609.idf
29.5,24,-3.75,2.23333333333333,0,True,-1,610,./2004/main_610.idf
-1,-1,-1,-1,-1,False,24,611,./2004/main_611.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,612,./2004/main_612.idf
29.5,23.5,-0.25,5.73333333333333,0.75,True,-1,613,./2004/main_613.idf
29,24,-2.25,3.73333333333333,0.75,True,-1,614,./2004/main_614.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,615,./2004/main_615.idf
29.5,24,0,5.98333333333333,0.25,True,-1,616,./2004/main_616.idf
30,23.5,-0.25,5.73333333333333,0,True,-1,617,./2004/main_617.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,618,./2004/main_618.idf
-1,-1,-1,-1,-1,False,26,619,./2004/main_619.idf
-1,-1,-1,-1,-1,False,25,620,./2004/main_620.idf
29.5,24,-1.75,4.23333333333333,1,True,-1,621,./2004/main_621.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,622,./2004/main_622.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,623,./2004/main_623.idf
29.5,24,0,5.98333333333333,0,True,-1,624,./2004/main_624.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,625,./2004/main_625.idf
29.5,24,0,5.98333333333333,0.5,True,-1,626,./2004/main_626.idf
29.5,24,-1.5,4.48333333333333,1,True,-1,627,./2004/main_627.idf
29,24,0,5.98333333333333,0.25,True,-1,628,./2004/main_628.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,629,./2004/main_629.idf
29.5,24,0,5.98333333333333,1,True,-1,630,./2004/main_630.idf
-1,-1,-1,-1,-1,False,23,631,./2004/main_631.idf
29.5,24,-2,3.98333333333333,0.25,True,-1,632,./2004/main_632.idf
-1,-1,-1,-1,-1,False,22.5,633,./2004/main_633.idf
-1,-1,-1,-1,-1,False,22.5,634,./2004/main_634.idf
-1,-1,-1,-1,-1,False,23,635,./2004/main_635.idf
29.5,24,-1,4.98333333333333,0,True,-1,636,./2004/main_636.idf
29.5,23.5,-0.75,5.23333333333333,0.5,True,-1,637,./2004/main_637.idf
29.5,24,-0.25,5.73333333333333,0.5,True,-1,638,./2004/main_638.idf
29.5,24,-0.75,5.23333333333333,0.75,True,-1,639,./2004/main_639.idf
29,24,-1.75,4.23333333333333,0,True,-1,640,./2004/main_640.idf
29.5,24,0,5.98333333333333,0.25,True,-1,641,./2004/main_641.idf
-1,-1,-1,-1,-1,False,25.5,642,./2004/main_642.idf
29.5,24,-1,4.98333333333333,0,True,-1,643,./2004/main_643.idf
29,24,-1,4.98333333333333,0,True,-1,644,./2004/main_644.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,645,./2004/main_645.idf
29,24,-0.25,5.73333333333333,0,True,-1,646,./2004/main_646.idf
29,24,-1.5,4.48333333333333,0,True,-1,647,./2004/main_647.idf
30,24,-2.5,3.48333333333333,0.25,True,-1,648,./2004/main_648.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,649,./2004/main_649.idf
29,24,-0.75,5.23333333333333,0.25,True,-1,650,./2004/main_650.idf
29.5,24,0,5.98333333333333,0.25,True,-1,651,./2004/main_651.idf
29,24,-1.5,4.48333333333333,0,True,-1,652,./2004/main_652.idf
29.5,24,-2.5,3.48333333333333,0,True,-1,653,./2004/main_653.idf
29.5,24.5,-0.25,5.73333333333333,0,True,-1,654,./2004/main_654.idf
-1,-1,-1,-1,-1,False,23.5,655,./2004/main_655.idf
29.5,24,-0.75,5.23333333333333,0.25,True,-1,656,./2004/main_656.idf
29.5,24,-0.5,5.48333333333333,0.25,True,-1,657,./2004/main_657.idf
29.5,24.5,-1,4.98333333333333,1,True,-1,658,./2004/main_658.idf
-1,-1,-1,-1,-1,False,22,659,./2004/main_659.idf
29,24,-4.25,1.73333333333333,3.25,True,-1,660,./2004/main_660.idf
29.5,24,-0.25,5.73333333333333,0.25,True,-1,661,./2004/main_661.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,662,./2004/main_662.idf
29,24,-1.75,4.23333333333333,0.25,True,-1,663,./2004/main_663.idf
29.5,24,0,5.98333333333333,0.25,True,-1,664,./2004/main_664.idf
-1,-1,-1,-1,-1,False,24.5,665,./2004/main_665.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,666,./2004/main_666.idf
29.5,23.5,0,5.98333333333333,1,True,-1,667,./2004/main_667.idf
29.5,23.5,-1.5,4.48333333333333,0,True,-1,668,./2004/main_668.idf
29,23.5,0,5.98333333333333,0.25,True,-1,669,./2004/main_669.idf
30,23.5,0,5.98333333333333,0.75,True,-1,670,./2004/main_670.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,671,./2004/main_671.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,672,./2004/main_672.idf
29,24,-0.75,5.23333333333333,0.25,True,-1,673,./2004/main_673.idf
29.5,24.5,-0.25,5.73333333333333,0,True,-1,674,./2004/main_674.idf
29,24,-0.25,5.73333333333333,0,True,-1,675,./2004/main_675.idf
29,23.5,0,5.98333333333333,0,True,-1,676,./2004/main_676.idf
29,23.5,-0.5,5.48333333333333,0,True,-1,677,./2004/main_677.idf
29.5,24,-1.5,4.48333333333333,0.25,True,-1,678,./2004/main_678.idf
-1,-1,-1,-1,-1,False,22,679,./2004/main_679.idf
-1,-1,-1,-1,-1,False,24,680,./2004/main_680.idf
-1,-1,-1,-1,-1,False,23.5,681,./2004/main_681.idf
29.5,24,-3,2.98333333333333,0.25,True,-1,682,./2004/main_682.idf
-1,-1,-1,-1,-1,False,25,683,./2004/main_683.idf
-1,-1,-1,-1,-1,False,25,684,./2004/main_684.idf
29.5,24,-1.75,4.23333333333333,0.25,True,-1,685,./2004/main_685.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,686,./2004/main_686.idf
29.5,24,-1.5,4.48333333333333,0,True,-1,687,./2004/main_687.idf
29.5,23.5,-2,3.98333333333333,0.25,True,-1,688,./2004/main_688.idf
-1,-1,-1,-1,-1,False,23,689,./2004/main_689.idf
-1,-1,-1,-1,-1,False,24,690,./2004/main_690.idf
-1,-1,-1,-1,-1,False,23.5,691,./2004/main_691.idf
-1,-1,-1,-1,-1,False,23.5,692,./2004/main_692.idf
29,24,-1.75,4.23333333333333,0.25,True,-1,693,./2004/main_693.idf
29.5,23.5,-2,3.98333333333333,0,True,-1,694,./2004/main_694.idf
29,24,0,5.98333333333333,0.25,True,-1,695,./2004/main_695.idf
29.5,24,-3,2.98333333333333,0,True,-1,696,./2004/main_696.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,697,./2004/main_697.idf
29,24,-5,0.983333333333333,0,True,-1,698,./2004/main_698.idf
-1,-1,-1,-1,-1,False,23.5,699,./2004/main_699.idf
29.5,24,-2.25,3.73333333333333,1.75,True,-1,700,./2004/main_700.idf
-1,-1,-1,-1,-1,False,25.5,701,./2004/main_701.idf
29.5,23.5,-0.5,5.48333333333333,0,True,-1,702,./2004/main_702.idf
-1,-1,-1,-1,-1,False,26.5,703,./2004/main_703.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,704,./2004/main_704.idf
-1,-1,-1,-1,-1,False,24.5,705,./2004/main_705.idf
29,24,-0.25,5.73333333333333,0,True,-1,706,./2004/main_706.idf
29.5,24,-1.75,4.23333333333333,0,True,-1,707,./2004/main_707.idf
29.5,24,-0.25,5.73333333333333,0,True,-1,708,./2004/main_708.idf
29.5,23.5,-0.25,5.73333333333333,1.5,True,-1,709,./2004/main_709.idf
29.5,24,-3.5,2.48333333333333,0.75,True,-1,710,./2004/main_710.idf
29.5,24,-1,4.98333333333333,0.75,True,-1,711,./2004/main_711.idf
-1,-1,-1,-1,-1,False,24,712,./2004/main_712.idf
-1,-1,-1,-1,-1,False,24.5,713,./2004/main_713.idf
29.5,24,0,5.98333333333333,1.75,True,-1,714,./2004/main_714.idf
29.5,24.5,-1.25,4.73333333333333,0,True,-1,715,./2004/main_715.idf
-1,-1,-1,-1,-1,False,21,716,./2004/main_716.idf
29.5,24,0,5.98333333333333,0.25,True,-1,717,./2004/main_717.idf
29.5,23.5,-0.25,5.73333333333333,0,True,-1,718,./2004/main_718.idf
29.5,24,-0.5,5.48333333333333,0,True,-1,719,./2004/main_719.idf
29.5,24,-1.25,4.73333333333333,0.25,True,-1,720,./2004/main_720.idf
-1,-1,-1,-1,-1,False,22,721,./2004/main_721.idf
30,24,-0.25,5.73333333333333,0.25,True,-1,722,./2004/main_722.idf
29.5,24,0,5.98333333333333,0.25,True,-1,723,./2004/main_723.idf
29.5,24,-1.25,4.73333333333333,0,True,-1,724,./2004/main_724.idf
-1,-1,-1,-1,-1,False,24,725,./2004/main_725.idf
29.5,24.5,0,5.98333333333333,0.5,True,-1,726,./2004/main_726.idf
29.5,24,-2,3.98333333333333,0,True,-1,727,./2004/main_727.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,728,./2004/main_728.idf
29.5,24,0,5.98333333333333,0.25,True,-1,729,./2004/main_729.idf
-1,-1,-1,-1,-1,False,24.5,730,./2004/main_730.idf
30,24,-0.5,5.48333333333333,0.25,True,-1,731,./2004/main_731.idf
30,23.5,-1.75,4.23333333333333,0,True,-1,732,./2004/main_732.idf
29.5,24,-0.75,5.23333333333333,0,True,-1,733,./2004/main_733.idf
29.5,24,-1.75,4.23333333333333,0.5,True,-1,734,./2004/main_734.idf
-1,-1,-1,-1,-1,False,25,735,./2004/main_735.idf
-1,-1,-1,-1,-1,False,24,736,./2004/main_736.idf
