T_max,T_min,t_p,t_start,t_ramp,setback,const_temp,sim_id,file_name
20.5,14.5,-3.5,2.48333333333333,0,True,-1,359,./2004/electric_359.idf
-1,-1,-1,-1,-1,False,22.5,360,./2004/electric_360.idf
21,15,-4.5,1.48333333333333,0,True,-1,361,./2004/electric_361.idf
21.5,15.5,-3.5,2.48333333333333,0,True,-1,362,./2004/electric_362.idf
-1,-1,-1,-1,-1,False,20.5,363,./2004/electric_363.idf
20.5,16,0,5.98333333333333,1.5,True,-1,364,./2004/electric_364.idf
21,16,-0.5,5.48333333333333,0.5,True,-1,365,./2004/electric_365.idf
21,16,-4,1.98333333333333,0.5,True,-1,366,./2004/electric_366.idf
22,16.5,-0.25,5.73333333333333,0,True,-1,367,./2004/electric_367.idf
-1,-1,-1,-1,-1,False,20,368,./2004/electric_368.idf
20.5,15.5,-0.25,5.73333333333333,0.25,True,-1,369,./2004/electric_369.idf
-1,-1,-1,-1,-1,False,20.5,370,./2004/electric_370.idf
21,14.5,-1.5,4.48333333333333,0,True,-1,371,./2004/electric_371.idf
21,15.5,0,5.98333333333333,0.25,True,-1,372,./2004/electric_372.idf
-1,-1,-1,-1,-1,False,22.5,373,./2004/electric_373.idf
20.5,15.5,-1.5,4.48333333333333,0,True,-1,374,./2004/electric_374.idf
-1,-1,-1,-1,-1,False,20,375,./2004/electric_375.idf
21,15,0,5.98333333333333,0,True,-1,376,./2004/electric_376.idf
-1,-1,-1,-1,-1,False,22.5,377,./2004/electric_377.idf
-1,-1,-1,-1,-1,False,20.5,378,./2004/electric_378.idf
20,15.5,-0.25,5.73333333333333,0.5,True,-1,379,./2004/electric_379.idf
21.5,15.5,-0.75,5.23333333333333,0.25,True,-1,380,./2004/electric_380.idf
20.5,15,0,5.98333333333333,0,True,-1,381,./2004/electric_381.idf
20.5,15,-0.5,5.48333333333333,0,True,-1,382,./2004/electric_382.idf
21,15,-1.25,4.73333333333333,0.25,True,-1,383,./2004/electric_383.idf
21.5,16,-0.25,5.73333333333333,0.25,True,-1,384,./2004/electric_384.idf
20.5,15.5,-0.25,5.73333333333333,0.25,True,-1,385,./2004/electric_385.idf
21,16.5,-0.25,5.73333333333333,0,True,-1,386,./2004/electric_386.idf
-1,-1,-1,-1,-1,False,20.5,387,./2004/electric_387.idf
21,16.5,-0.25,5.73333333333333,0.25,True,-1,388,./2004/electric_388.idf
21,16.5,-1.25,4.73333333333333,0,True,-1,389,./2004/electric_389.idf
20.5,16,0,5.98333333333333,0.75,True,-1,390,./2004/electric_390.idf
22,15,-0.5,5.48333333333333,0,True,-1,391,./2004/electric_391.idf
-1,-1,-1,-1,-1,False,23.5,392,./2004/electric_392.idf
21,16,-1.5,4.48333333333333,0.5,True,-1,393,./2004/electric_393.idf
-1,-1,-1,-1,-1,False,21,394,./2004/electric_394.idf
20.5,15.5,-1.25,4.73333333333333,0.75,True,-1,395,./2004/electric_395.idf
-1,-1,-1,-1,-1,False,22,396,./2004/electric_396.idf
21,15.5,-1,4.98333333333333,0,True,-1,397,./2004/electric_397.idf
20.5,15,-1.25,4.73333333333333,0,True,-1,398,./2004/electric_398.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,399,./2004/electric_399.idf
21,15,-0.25,5.73333333333333,0.25,True,-1,400,./2004/electric_400.idf
21,15.5,-0.75,5.23333333333333,0,True,-1,401,./2004/electric_401.idf
-1,-1,-1,-1,-1,False,21,402,./2004/electric_402.idf
20.5,16,-0.5,5.48333333333333,1,True,-1,403,./2004/electric_403.idf
20.5,15.5,-0.5,5.48333333333333,0.25,True,-1,404,./2004/electric_404.idf
22,15,-3.25,2.73333333333333,0.25,True,-1,405,./2004/electric_405.idf
20.5,14.5,-1.25,4.73333333333333,0,True,-1,406,./2004/electric_406.idf
-1,-1,-1,-1,-1,False,22.5,407,./2004/electric_407.idf
-1,-1,-1,-1,-1,False,24,408,./2004/electric_408.idf
20.5,16,-1.5,4.48333333333333,0,True,-1,409,./2004/electric_409.idf
-1,-1,-1,-1,-1,False,21,410,./2004/electric_410.idf
-1,-1,-1,-1,-1,False,19,411,./2004/electric_411.idf
22,15.5,-0.25,5.73333333333333,1.25,True,-1,412,./2004/electric_412.idf
20,16.5,-1,4.98333333333333,0,True,-1,413,./2004/electric_413.idf
21,15.5,-0.75,5.23333333333333,0.5,True,-1,414,./2004/electric_414.idf
22,16,-1,4.98333333333333,0.25,True,-1,415,./2004/electric_415.idf
-1,-1,-1,-1,-1,False,22.5,416,./2004/electric_416.idf
-1,-1,-1,-1,-1,False,23,417,./2004/electric_417.idf
21,15.5,0,5.98333333333333,0.25,True,-1,418,./2004/electric_418.idf
22,15.5,-2.25,3.73333333333333,0,True,-1,419,./2004/electric_419.idf
21,15.5,-0.5,5.48333333333333,0.25,True,-1,420,./2004/electric_420.idf
21,15.5,-0.75,5.23333333333333,0,True,-1,421,./2004/electric_421.idf
20.5,16,-0.25,5.73333333333333,0.25,True,-1,422,./2004/electric_422.idf
21,14.5,0,5.98333333333333,0.25,True,-1,423,./2004/electric_423.idf
21,15.5,-1.75,4.23333333333333,0,True,-1,424,./2004/electric_424.idf
20.5,15.5,0,5.98333333333333,0.25,True,-1,425,./2004/electric_425.idf
-1,-1,-1,-1,-1,False,19,426,./2004/electric_426.idf
21.5,15,0,5.98333333333333,0,True,-1,427,./2004/electric_427.idf
21,17,-3.75,2.23333333333333,0.5,True,-1,428,./2004/electric_428.idf
-1,-1,-1,-1,-1,False,22,429,./2004/electric_429.idf
-1,-1,-1,-1,-1,False,23,430,./2004/electric_430.idf
21.5,15,0,5.98333333333333,0.25,True,-1,431,./2004/electric_431.idf
21,15.5,-0.75,5.23333333333333,0.75,True,-1,432,./2004/electric_432.idf
21,15.5,-0.25,5.73333333333333,0,True,-1,433,./2004/electric_433.idf
20,16,-0.25,5.73333333333333,0,True,-1,434,./2004/electric_434.idf
21,15,-1,4.98333333333333,0,True,-1,435,./2004/electric_435.idf
21.5,15,-0.5,5.48333333333333,0,True,-1,436,./2004/electric_436.idf
21,16,-0.5,5.48333333333333,0.25,True,-1,437,./2004/electric_437.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,438,./2004/electric_438.idf
21.5,16,-0.25,5.73333333333333,0.5,True,-1,439,./2004/electric_439.idf
21,15.5,-1.25,4.73333333333333,0.25,True,-1,440,./2004/electric_440.idf
20.5,15,0,5.98333333333333,0,True,-1,441,./2004/electric_441.idf
21.5,16,-0.25,5.73333333333333,0.75,True,-1,442,./2004/electric_442.idf
22.5,15.5,-0.25,5.73333333333333,0,True,-1,443,./2004/electric_443.idf
20.5,15.5,-0.25,5.73333333333333,0,True,-1,444,./2004/electric_444.idf
-1,-1,-1,-1,-1,False,23,445,./2004/electric_445.idf
21,15,0,5.98333333333333,0,True,-1,446,./2004/electric_446.idf
21,16.5,-0.25,5.73333333333333,0.25,True,-1,447,./2004/electric_447.idf
21.5,15.5,-0.5,5.48333333333333,0,True,-1,448,./2004/electric_448.idf
21.5,15.5,-0.75,5.23333333333333,0,True,-1,449,./2004/electric_449.idf
21,15.5,-1.25,4.73333333333333,0,True,-1,450,./2004/electric_450.idf
21,14.5,-0.25,5.73333333333333,0.5,True,-1,451,./2004/electric_451.idf
21,16,0,5.98333333333333,0,True,-1,452,./2004/electric_452.idf
21,15.5,0,5.98333333333333,0,True,-1,453,./2004/electric_453.idf
21,15.5,0,5.98333333333333,0.25,True,-1,454,./2004/electric_454.idf
20.5,15.5,-0.5,5.48333333333333,1,True,-1,455,./2004/electric_455.idf
21,14.5,0,5.98333333333333,0,True,-1,456,./2004/electric_456.idf
21.5,15.5,-1.5,4.48333333333333,0.25,True,-1,457,./2004/electric_457.idf
-1,-1,-1,-1,-1,False,21,458,./2004/electric_458.idf
-1,-1,-1,-1,-1,False,20.5,459,./2004/electric_459.idf
-1,-1,-1,-1,-1,False,21.5,460,./2004/electric_460.idf
20.5,15,-0.25,5.73333333333333,0.75,True,-1,461,./2004/electric_461.idf
20.5,15,0,5.98333333333333,1.75,True,-1,462,./2004/electric_462.idf
20.5,15.5,-1.25,4.73333333333333,1,True,-1,463,./2004/electric_463.idf
21.5,15.5,-0.25,5.73333333333333,0.25,True,-1,464,./2004/electric_464.idf
21,16,0,5.98333333333333,1,True,-1,465,./2004/electric_465.idf
21,15.5,-0.5,5.48333333333333,0.25,True,-1,466,./2004/electric_466.idf
21,15,-4.25,1.73333333333333,0,True,-1,467,./2004/electric_467.idf
21,15,-0.5,5.48333333333333,0,True,-1,468,./2004/electric_468.idf
21.5,16,-0.5,5.48333333333333,0.25,True,-1,469,./2004/electric_469.idf
21,15.5,-0.5,5.48333333333333,0.25,True,-1,470,./2004/electric_470.idf
21,15,-2,3.98333333333333,1.25,True,-1,471,./2004/electric_471.idf
-1,-1,-1,-1,-1,False,20.5,472,./2004/electric_472.idf
21.5,16.5,-4.5,1.48333333333333,0.5,True,-1,473,./2004/electric_473.idf
21,15.5,-1.75,4.23333333333333,0.25,True,-1,474,./2004/electric_474.idf
21,15.5,-0.5,5.48333333333333,0.5,True,-1,475,./2004/electric_475.idf
20.5,15.5,-0.75,5.23333333333333,0,True,-1,476,./2004/electric_476.idf
-1,-1,-1,-1,-1,False,19.5,477,./2004/electric_477.idf
-1,-1,-1,-1,-1,False,19.5,478,./2004/electric_478.idf
21,14.5,-2.25,3.73333333333333,0,True,-1,479,./2004/electric_479.idf
20.5,15.5,-0.75,5.23333333333333,0,True,-1,480,./2004/electric_480.idf
21,16,-3,2.98333333333333,1.25,True,-1,481,./2004/electric_481.idf
20.5,15.5,-0.75,5.23333333333333,0,True,-1,482,./2004/electric_482.idf
21,16.5,-0.25,5.73333333333333,0.75,True,-1,483,./2004/electric_483.idf
20.5,15,0,5.98333333333333,0,True,-1,484,./2004/electric_484.idf
-1,-1,-1,-1,-1,False,20.5,485,./2004/electric_485.idf
-1,-1,-1,-1,-1,False,21.5,486,./2004/electric_486.idf
22,15,-2.25,3.73333333333333,0,True,-1,487,./2004/electric_487.idf
-1,-1,-1,-1,-1,False,20,488,./2004/electric_488.idf
21,16,-0.5,5.48333333333333,0.25,True,-1,489,./2004/electric_489.idf
21.5,15,-0.25,5.73333333333333,0,True,-1,490,./2004/electric_490.idf
21.5,16,-0.5,5.48333333333333,1,True,-1,491,./2004/electric_491.idf
21,17,-0.5,5.48333333333333,0.25,True,-1,492,./2004/electric_492.idf
21,16,-0.75,5.23333333333333,0,True,-1,493,./2004/electric_493.idf
21.5,14.5,-0.75,5.23333333333333,0.5,True,-1,494,./2004/electric_494.idf
20.5,15.5,0,5.98333333333333,2.5,True,-1,495,./2004/electric_495.idf
22,16.5,-5,0.983333333333333,0,True,-1,496,./2004/electric_496.idf
21,15,-0.5,5.48333333333333,0.5,True,-1,497,./2004/electric_497.idf
21,16,-1.25,4.73333333333333,0,True,-1,498,./2004/electric_498.idf
21.5,15,-0.5,5.48333333333333,0,True,-1,499,./2004/electric_499.idf
21.5,15.5,-1.25,4.73333333333333,0,True,-1,500,./2004/electric_500.idf
20.5,15,0,5.98333333333333,0.25,True,-1,501,./2004/electric_501.idf
-1,-1,-1,-1,-1,False,20.5,502,./2004/electric_502.idf
20.5,16,-1.75,4.23333333333333,0,True,-1,503,./2004/electric_503.idf
-1,-1,-1,-1,-1,False,22,504,./2004/electric_504.idf
21,15,-1.5,4.48333333333333,0,True,-1,505,./2004/electric_505.idf
20.5,15,-1.5,4.48333333333333,0.25,True,-1,506,./2004/electric_506.idf
21.5,16,-0.25,5.73333333333333,0,True,-1,507,./2004/electric_507.idf
22,15,-0.5,5.48333333333333,0.75,True,-1,508,./2004/electric_508.idf
21.5,16,0,5.98333333333333,0,True,-1,509,./2004/electric_509.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,510,./2004/electric_510.idf
20,14,-0.5,5.48333333333333,0.25,True,-1,511,./2004/electric_511.idf
21,15,-0.25,5.73333333333333,0.75,True,-1,512,./2004/electric_512.idf
20.5,16,-2.25,3.73333333333333,0.75,True,-1,513,./2004/electric_513.idf
20,16,-0.5,5.48333333333333,0,True,-1,514,./2004/electric_514.idf
20.5,14,-1.25,4.73333333333333,0,True,-1,515,./2004/electric_515.idf
21,16,0,5.98333333333333,0.5,True,-1,516,./2004/electric_516.idf
21.5,15,-1.5,4.48333333333333,0,True,-1,517,./2004/electric_517.idf
20.5,16,-0.5,5.48333333333333,1,True,-1,518,./2004/electric_518.idf
20,15,-3.25,2.73333333333333,0.75,True,-1,519,./2004/electric_519.idf
21,15.5,-2.5,3.48333333333333,0.25,True,-1,520,./2004/electric_520.idf
-1,-1,-1,-1,-1,False,22,521,./2004/electric_521.idf
20.5,15.5,-2.75,3.23333333333333,0.75,True,-1,522,./2004/electric_522.idf
21.5,16.5,-1.75,4.23333333333333,0.25,True,-1,523,./2004/electric_523.idf
21.5,15,-2.5,3.48333333333333,0,True,-1,524,./2004/electric_524.idf
21,16,-0.25,5.73333333333333,0.75,True,-1,525,./2004/electric_525.idf
21.5,15.5,-0.75,5.23333333333333,0.25,True,-1,526,./2004/electric_526.idf
21,15,0,5.98333333333333,0.25,True,-1,527,./2004/electric_527.idf
21,15.5,-0.75,5.23333333333333,0.5,True,-1,528,./2004/electric_528.idf
20.5,15.5,-0.5,5.48333333333333,0,True,-1,529,./2004/electric_529.idf
21.5,15.5,0,5.98333333333333,0,True,-1,530,./2004/electric_530.idf
21,15,-0.25,5.73333333333333,0.75,True,-1,531,./2004/electric_531.idf
-1,-1,-1,-1,-1,False,20.5,532,./2004/electric_532.idf
-1,-1,-1,-1,-1,False,20.5,533,./2004/electric_533.idf
20.5,15.5,-0.5,5.48333333333333,0.25,True,-1,534,./2004/electric_534.idf
21,14.5,-0.5,5.48333333333333,0,True,-1,535,./2004/electric_535.idf
21,15.5,-2.25,3.73333333333333,0.5,True,-1,536,./2004/electric_536.idf
21.5,15.5,-0.25,5.73333333333333,0,True,-1,537,./2004/electric_537.idf
21.5,15.5,-0.25,5.73333333333333,0,True,-1,538,./2004/electric_538.idf
-1,-1,-1,-1,-1,False,22,539,./2004/electric_539.idf
21.5,15,-0.75,5.23333333333333,0,True,-1,540,./2004/electric_540.idf
21,15.5,-1,4.98333333333333,0.75,True,-1,541,./2004/electric_541.idf
-1,-1,-1,-1,-1,False,21,542,./2004/electric_542.idf
21,16.5,-2,3.98333333333333,0,True,-1,543,./2004/electric_543.idf
21,15,0,5.98333333333333,0.75,True,-1,544,./2004/electric_544.idf
21,15.5,-0.75,5.23333333333333,0.5,True,-1,545,./2004/electric_545.idf
21,14.5,-1.25,4.73333333333333,0,True,-1,546,./2004/electric_546.idf
20.5,15.5,-2.5,3.48333333333333,0,True,-1,547,./2004/electric_547.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,548,./2004/electric_548.idf
21,15,-0.5,5.48333333333333,1.5,True,-1,549,./2004/electric_549.idf
21,15.5,-1,4.98333333333333,0.5,True,-1,550,./2004/electric_550.idf
-1,-1,-1,-1,-1,False,22.5,551,./2004/electric_551.idf
-1,-1,-1,-1,-1,False,21,552,./2004/electric_552.idf
21,16.5,-0.5,5.48333333333333,0.5,True,-1,553,./2004/electric_553.idf
21.5,15.5,-2,3.98333333333333,0.25,True,-1,554,./2004/electric_554.idf
20.5,17,-0.5,5.48333333333333,0,True,-1,555,./2004/electric_555.idf
-1,-1,-1,-1,-1,False,22,556,./2004/electric_556.idf
-1,-1,-1,-1,-1,False,21.5,557,./2004/electric_557.idf
21.5,15,-0.5,5.48333333333333,0,True,-1,558,./2004/electric_558.idf
-1,-1,-1,-1,-1,False,20,559,./2004/electric_559.idf
21,16,-0.5,5.48333333333333,1,True,-1,560,./2004/electric_560.idf
20.5,15.5,-1.25,4.73333333333333,0.75,True,-1,561,./2004/electric_561.idf
-1,-1,-1,-1,-1,False,21.5,562,./2004/electric_562.idf
-1,-1,-1,-1,-1,False,21.5,563,./2004/electric_563.idf
-1,-1,-1,-1,-1,False,21,564,./2004/electric_564.idf
21.5,16,-0.75,5.23333333333333,0,True,-1,565,./2004/electric_565.idf
20.5,15,0,5.98333333333333,0.25,True,-1,566,./2004/electric_566.idf
-1,-1,-1,-1,-1,False,20,567,./2004/electric_567.idf
21,15.5,-4,1.98333333333333,0.5,True,-1,568,./2004/electric_568.idf
-1,-1,-1,-1,-1,False,24,569,./2004/electric_569.idf
21.5,14.5,-2.25,3.73333333333333,0.25,True,-1,570,./2004/electric_570.idf
20.5,16,-1.75,4.23333333333333,0,True,-1,571,./2004/electric_571.idf
20.5,15.5,0,5.98333333333333,0,True,-1,572,./2004/electric_572.idf
21.5,15,-0.5,5.48333333333333,0,True,-1,573,./2004/electric_573.idf
-1,-1,-1,-1,-1,False,21,574,./2004/electric_574.idf
-1,-1,-1,-1,-1,False,22,575,./2004/electric_575.idf
21.5,16.5,-0.25,5.73333333333333,0,True,-1,576,./2004/electric_576.idf
20,15.5,-0.5,5.48333333333333,0.25,True,-1,577,./2004/electric_577.idf
-1,-1,-1,-1,-1,False,21,578,./2004/electric_578.idf
21.5,16,-2,3.98333333333333,0.25,True,-1,579,./2004/electric_579.idf
22,16,0,5.98333333333333,0,True,-1,580,./2004/electric_580.idf
20.5,16.5,-0.75,5.23333333333333,0,True,-1,581,./2004/electric_581.idf
-1,-1,-1,-1,-1,False,19.5,582,./2004/electric_582.idf
-1,-1,-1,-1,-1,False,20.5,583,./2004/electric_583.idf
-1,-1,-1,-1,-1,False,22.5,584,./2004/electric_584.idf
21.5,15.5,-0.25,5.73333333333333,0.75,True,-1,585,./2004/electric_585.idf
20,15.5,-2.75,3.23333333333333,0.25,True,-1,586,./2004/electric_586.idf
20.5,15.5,0,5.98333333333333,0.25,True,-1,587,./2004/electric_587.idf
20,16,-0.5,5.48333333333333,0.25,True,-1,588,./2004/electric_588.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,589,./2004/electric_589.idf
20.5,16,-4.5,1.48333333333333,0.25,True,-1,590,./2004/electric_590.idf
21,15,-0.25,5.73333333333333,0.25,True,-1,591,./2004/electric_591.idf
21.5,15.5,-4,1.98333333333333,0,True,-1,592,./2004/electric_592.idf
21,16,-1.25,4.73333333333333,0,True,-1,593,./2004/electric_593.idf
-1,-1,-1,-1,-1,False,22.5,594,./2004/electric_594.idf
21.5,14.5,-1.25,4.73333333333333,0,True,-1,595,./2004/electric_595.idf
21,15,-0.5,5.48333333333333,0.25,True,-1,596,./2004/electric_596.idf
21,16.5,-1.25,4.73333333333333,0,True,-1,597,./2004/electric_597.idf
21,14.5,-0.5,5.48333333333333,0.5,True,-1,598,./2004/electric_598.idf
-1,-1,-1,-1,-1,False,21,599,./2004/electric_599.idf
21.5,15.5,-3.25,2.73333333333333,0.5,True,-1,600,./2004/electric_600.idf
21,14.5,-0.25,5.73333333333333,0,True,-1,601,./2004/electric_601.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,602,./2004/electric_602.idf
-1,-1,-1,-1,-1,False,20,603,./2004/electric_603.idf
20,16,-0.5,5.48333333333333,0.5,True,-1,604,./2004/electric_604.idf
21,15.5,-2.5,3.48333333333333,0,True,-1,605,./2004/electric_605.idf
21.5,16.5,-1.25,4.73333333333333,0,True,-1,606,./2004/electric_606.idf
20.5,15,-0.5,5.48333333333333,0,True,-1,607,./2004/electric_607.idf
-1,-1,-1,-1,-1,False,21,608,./2004/electric_608.idf
20.5,15.5,-0.25,5.73333333333333,0,True,-1,609,./2004/electric_609.idf
20.5,16,-3.75,2.23333333333333,0,True,-1,610,./2004/electric_610.idf
-1,-1,-1,-1,-1,False,21,611,./2004/electric_611.idf
21,15.5,-0.75,5.23333333333333,0,True,-1,612,./2004/electric_612.idf
21,14,-0.25,5.73333333333333,0.75,True,-1,613,./2004/electric_613.idf
20.5,16,-2.25,3.73333333333333,1,True,-1,614,./2004/electric_614.idf
20.5,16,-0.25,5.73333333333333,0.25,True,-1,615,./2004/electric_615.idf
21.5,16,0,5.98333333333333,0.25,True,-1,616,./2004/electric_616.idf
22,15,-0.25,5.73333333333333,0,True,-1,617,./2004/electric_617.idf
21.5,15.5,-1.75,4.23333333333333,0,True,-1,618,./2004/electric_618.idf
-1,-1,-1,-1,-1,False,23,619,./2004/electric_619.idf
-1,-1,-1,-1,-1,False,22,620,./2004/electric_620.idf
21,16,-1.75,4.23333333333333,1,True,-1,621,./2004/electric_621.idf
21,15.5,-0.5,5.48333333333333,0,True,-1,622,./2004/electric_622.idf
20.5,15.5,-0.75,5.23333333333333,0.25,True,-1,623,./2004/electric_623.idf
20.5,16,0,5.98333333333333,0,True,-1,624,./2004/electric_624.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,625,./2004/electric_625.idf
21,15.5,0,5.98333333333333,0.5,True,-1,626,./2004/electric_626.idf
22,15.5,-1.5,4.48333333333333,1,True,-1,627,./2004/electric_627.idf
20,15.5,0,5.98333333333333,0.25,True,-1,628,./2004/electric_628.idf
21.5,15.5,-0.75,5.23333333333333,0.25,True,-1,629,./2004/electric_629.idf
21,16,0,5.98333333333333,1,True,-1,630,./2004/electric_630.idf
-1,-1,-1,-1,-1,False,20,631,./2004/electric_631.idf
21.5,16,-2,3.98333333333333,0.25,True,-1,632,./2004/electric_632.idf
-1,-1,-1,-1,-1,False,19.5,633,./2004/electric_633.idf
-1,-1,-1,-1,-1,False,19.5,634,./2004/electric_634.idf
-1,-1,-1,-1,-1,False,20,635,./2004/electric_635.idf
21,15.5,-1,4.98333333333333,0,True,-1,636,./2004/electric_636.idf
21,15,-0.75,5.23333333333333,0.5,True,-1,637,./2004/electric_637.idf
21.5,16,-0.25,5.73333333333333,0.75,True,-1,638,./2004/electric_638.idf
21,16,-0.75,5.23333333333333,0.75,True,-1,639,./2004/electric_639.idf
20,16,-1.75,4.23333333333333,0,True,-1,640,./2004/electric_640.idf
21,16,0,5.98333333333333,0.25,True,-1,641,./2004/electric_641.idf
-1,-1,-1,-1,-1,False,22.5,642,./2004/electric_642.idf
21,15.5,-1,4.98333333333333,0,True,-1,643,./2004/electric_643.idf
20.5,16,-1,4.98333333333333,0.25,True,-1,644,./2004/electric_644.idf
20.5,15.5,-0.75,5.23333333333333,0,True,-1,645,./2004/electric_645.idf
20.5,16,-0.25,5.73333333333333,0,True,-1,646,./2004/electric_646.idf
20.5,15.5,-1.5,4.48333333333333,0,True,-1,647,./2004/electric_647.idf
22,15.5,-2.5,3.48333333333333,0.25,True,-1,648,./2004/electric_648.idf
21.5,15,-0.25,5.73333333333333,0,True,-1,649,./2004/electric_649.idf
20,16,-0.75,5.23333333333333,0.25,True,-1,650,./2004/electric_650.idf
21,15,0,5.98333333333333,0.25,True,-1,651,./2004/electric_651.idf
20.5,16,-1.5,4.48333333333333,0,True,-1,652,./2004/electric_652.idf
21,15.5,-2.5,3.48333333333333,0,True,-1,653,./2004/electric_653.idf
21,16.5,-0.25,5.73333333333333,0.25,True,-1,654,./2004/electric_654.idf
-1,-1,-1,-1,-1,False,20.5,655,./2004/electric_655.idf
21.5,15,-0.75,5.23333333333333,0.25,True,-1,656,./2004/electric_656.idf
20.5,15.5,-0.5,5.48333333333333,0.25,True,-1,657,./2004/electric_657.idf
21,17,-1,4.98333333333333,1.5,True,-1,658,./2004/electric_658.idf
-1,-1,-1,-1,-1,False,19,659,./2004/electric_659.idf
20.5,15,-4.25,1.73333333333333,3.25,True,-1,660,./2004/electric_660.idf
21,15.5,-0.25,5.73333333333333,0.25,True,-1,661,./2004/electric_661.idf
21.5,15.5,-0.5,5.48333333333333,0,True,-1,662,./2004/electric_662.idf
20,16,-1.75,4.23333333333333,0.5,True,-1,663,./2004/electric_663.idf
21,16.5,0,5.98333333333333,0.25,True,-1,664,./2004/electric_664.idf
-1,-1,-1,-1,-1,False,21.5,665,./2004/electric_665.idf
21.5,16,-0.5,5.48333333333333,0,True,-1,666,./2004/electric_666.idf
21,14.5,0,5.98333333333333,1,True,-1,667,./2004/electric_667.idf
21,15,-1.5,4.48333333333333,0,True,-1,668,./2004/electric_668.idf
20.5,15,0,5.98333333333333,0.25,True,-1,669,./2004/electric_669.idf
22,14.5,0,5.98333333333333,0.5,True,-1,670,./2004/electric_670.idf
21,15.5,-0.75,5.23333333333333,0,True,-1,671,./2004/electric_671.idf
21.5,15.5,-1.25,4.73333333333333,0.25,True,-1,672,./2004/electric_672.idf
20.5,15,-0.75,5.23333333333333,0.25,True,-1,673,./2004/electric_673.idf
21.5,16.5,-0.25,5.73333333333333,0,True,-1,674,./2004/electric_674.idf
19.5,15.5,-0.25,5.73333333333333,0,True,-1,675,./2004/electric_675.idf
20.5,14,0,5.98333333333333,0,True,-1,676,./2004/electric_676.idf
19.5,15,-0.5,5.48333333333333,0,True,-1,677,./2004/electric_677.idf
21.5,15.5,-1.5,4.48333333333333,0.25,True,-1,678,./2004/electric_678.idf
-1,-1,-1,-1,-1,False,19,679,./2004/electric_679.idf
-1,-1,-1,-1,-1,False,21,680,./2004/electric_680.idf
-1,-1,-1,-1,-1,False,20.5,681,./2004/electric_681.idf
21,15.5,-3,2.98333333333333,0.25,True,-1,682,./2004/electric_682.idf
-1,-1,-1,-1,-1,False,22,683,./2004/electric_683.idf
-1,-1,-1,-1,-1,False,22,684,./2004/electric_684.idf
20.5,16,-1.75,4.23333333333333,0.5,True,-1,685,./2004/electric_685.idf
20.5,15.5,-1.5,4.48333333333333,0,True,-1,686,./2004/electric_686.idf
21,15.5,-1.5,4.48333333333333,0,True,-1,687,./2004/electric_687.idf
21.5,14.5,-2,3.98333333333333,0.25,True,-1,688,./2004/electric_688.idf
-1,-1,-1,-1,-1,False,20,689,./2004/electric_689.idf
-1,-1,-1,-1,-1,False,21,690,./2004/electric_690.idf
-1,-1,-1,-1,-1,False,20.5,691,./2004/electric_691.idf
-1,-1,-1,-1,-1,False,20.5,692,./2004/electric_692.idf
